"dataSet","ladder","smileLaugh","enjoyment","worry","sadness","depression","anger","income","household","television","computer","internetAccess","food","shelter","livingStandard","ticket","lawsuit","respect","learn","opportunity","time","emergency","gender","age","maritalStatus","residentialArea","education","raw_income","PositiveFeelings","NegativeFeelings","logIncome","LuxuryConveniences","BasicNeeds","PsychNeeds","study_site"
"psy250.",8,1,1,0,0,0,0,NA,"5",1,1,1,NA,NA,NA,100,50,1,0,0,NA,1,"man",20,NA,NA,NA,NA,1,0,NA,1,NA,0.5,"Study_Site_5"
"psy250.",7,1,1,-1,-1,-1,-1,NA,"3",1,1,1,NA,NA,NA,100,100,1,1,0,NA,1,"woman",25,NA,NA,NA,NA,1,-1,NA,1,NA,0.75,"Study_Site_5"
"psy250.",6,1,1,-1,-1,-1,-1,30000,"2",1,1,1,NA,NA,NA,10,NA,1,1,1,1,1,"man",21,NA,NA,NA,30000,1,-1,10.3089526606443,1,NA,1,"Study_Site_5"
"psy250.",9,1,1,-1,-1,-1,-1,30000,"2",1,0,0,NA,NA,NA,90,10,1,1,1,1,0,"woman",20,NA,NA,NA,30000,1,-1,10.3089526606443,0.333333333333333,NA,0.8,"Study_Site_5"
"psy250.",5,0,0,0,0,0,-1,70000,"2",1,1,1,NA,NA,NA,40,15,0,0,1,0,0,"man",20,NA,NA,NA,70000,0,-0.25,11.1562505210315,1,NA,0.2,"Study_Site_5"
"psy250.",8,1,1,0,-1,0,-1,NA,"5",1,1,1,NA,NA,NA,65,18,1,1,0,NA,1,"man",19,NA,NA,NA,NA,1,-0.5,NA,1,NA,0.75,"Study_Site_5"
"psy250.",4,0,1,-1,-1,-1,0,0,"5",1,1,1,NA,NA,NA,50,NA,1,0,0,NA,1,"woman",NA,NA,NA,NA,0,0.5,-0.75,NA,1,NA,0.5,"Study_Site_5"
"psy250.",5,1,1,0,-1,-1,-1,NA,"",1,0,1,NA,NA,NA,55,0,1,0,1,0,0,"woman",NA,NA,NA,NA,NA,1,-0.75,NA,0.666666666666667,NA,0.4,"Study_Site_5"
"psy250.",4,1,0,0,0,-1,-1,90000,"4",1,1,1,NA,NA,NA,51,80,1,0,0,NA,1,"woman",19,NA,NA,NA,90000,0.5,-0.5,11.4075649493124,1,NA,0.5,"Study_Site_5"
"psy250.",8,1,1,-1,-1,-1,-1,16000,"3",1,1,1,NA,NA,NA,60,0,1,1,1,1,1,"woman",22,NA,NA,NA,16000,1,-1,9.68034400122192,1,NA,1,"Study_Site_5"
"psy250.",6,1,1,-1,-1,-1,-1,50000,"2",1,1,1,NA,NA,NA,50,25,1,1,1,1,1,"man",20,NA,NA,NA,50000,1,-1,10.8197782844103,1,NA,1,"Study_Site_5"
"psy250.",6,0,0,-1,-1,-1,0,80000,"3",1,1,1,NA,NA,NA,NA,2,0,0,1,0,1,"man",21,NA,NA,NA,80000,0,-0.75,11.289781913656,1,NA,0.4,"Study_Site_5"
"psy250.",8,1,1,-1,-1,-1,-1,80000,"6",1,1,1,NA,NA,NA,80,19,0,1,1,1,1,"man",20,NA,NA,NA,80000,1,-1,11.289781913656,1,NA,0.8,"Study_Site_5"
"psy250.",5,1,1,0,-1,-1,-1,10000,"4",1,1,1,NA,NA,NA,40,20,1,1,1,0,0,"man",21,NA,NA,NA,10000,1,-0.75,9.21034037197618,1,NA,0.6,"Study_Site_5"
"psy250.",8,1,1,-1,-1,-1,-1,6000,"1",1,1,1,NA,NA,NA,40,0,0,0,1,0,1,"man",20,NA,NA,NA,6000,1,-1,8.69951474821019,1,NA,0.4,"Study_Site_5"
"psy250.",8,1,1,0,-1,-1,0,80000,"4",1,1,1,NA,NA,NA,100,9,1,1,1,1,0,"man",23,NA,NA,NA,80000,1,-0.5,11.289781913656,1,NA,0.8,"Study_Site_5"
"psy250.",8,1,1,0,-1,-1,-1,1e+05,"5",1,1,1,NA,NA,NA,20,5,1,1,0,NA,1,"woman",20,NA,NA,NA,1e+05,1,-0.75,11.5129254649702,1,NA,0.75,"Study_Site_5"
"psy250.",6,1,1,-1,0,-1,-1,NA,"8",1,1,1,NA,NA,NA,20,NA,1,1,1,0,1,"man",20,NA,NA,NA,NA,1,-0.75,NA,1,NA,0.8,"Study_Site_5"
"psy250.",5,1,1,-1,-1,-1,-1,70000,"5",1,1,1,NA,NA,NA,20,5,0,1,1,1,1,"man",23,NA,NA,NA,70000,1,-1,11.1562505210315,1,NA,0.8,"Study_Site_5"
"psy250.",7,1,1,-1,-1,-1,-1,NA,"",1,1,1,NA,NA,NA,85,20,1,1,1,1,1,"man",21,NA,NA,NA,NA,1,-1,NA,1,NA,1,"Study_Site_5"
"psy250.",7,1,1,-1,-1,-1,-1,0,"1",1,1,1,NA,NA,NA,100,92,1,1,0,NA,1,"man",23,NA,NA,NA,0,1,-1,NA,1,NA,0.75,"Study_Site_5"
"psy250.",5,0,0,0,-1,-1,-1,NA,"4",1,1,1,NA,NA,NA,95,96,1,1,0,NA,1,"man",20,NA,NA,NA,NA,0,-0.75,NA,1,NA,0.75,"Study_Site_5"
"psy250.",5,1,1,-1,-1,-1,-1,220000,"5",1,1,1,NA,NA,NA,90,15,0,1,1,1,0,"man",NA,NA,NA,NA,220000,1,-1,12.3013828253345,1,NA,0.6,"Study_Site_5"
"psy250.",8,1,1,0,-1,-1,-1,1e+05,"6",1,1,1,NA,NA,NA,80,10,1,1,1,1,1,"man",21,NA,NA,NA,1e+05,1,-0.75,11.5129254649702,1,NA,1,"Study_Site_5"
"psy250.",2,0,0,0,0,0,0,40000,"3",1,1,1,NA,NA,NA,30,0,0,1,1,0,0,"man",22,NA,NA,NA,40000,0,0,10.5966347330961,1,NA,0.4,"Study_Site_5"
"psy250.",8,1,1,-1,-1,-1,-1,NA,"",1,1,1,NA,NA,NA,50,NA,1,1,1,1,1,"man",22,NA,NA,NA,NA,1,-1,NA,1,NA,1,"Study_Site_5"
"psy250.",7,1,1,-1,-1,-1,-1,NA,"1",0,1,1,NA,NA,NA,81,50,1,1,1,0,1,"man",24,NA,NA,NA,NA,1,-1,NA,0.666666666666667,NA,0.8,"Study_Site_5"
"psy250.",5,0,0,0,-1,-1,-1,25000,"3",1,1,1,NA,NA,NA,68,14,1,1,1,1,0,"woman",20,NA,NA,NA,25000,0,-0.75,10.1266311038503,1,NA,0.8,"Study_Site_5"
"psy250.",7,1,1,0,-1,-1,-1,NA,"",1,1,1,NA,NA,NA,100,95,1,0,1,1,1,"man",20,NA,NA,NA,NA,1,-0.75,NA,1,NA,0.8,"Study_Site_5"
"psy250.",8,1,1,0,-1,-1,-1,1e+05,"5",1,1,1,NA,NA,NA,100,100,0,0,1,1,1,"man",23,NA,NA,NA,1e+05,1,-0.75,11.5129254649702,1,NA,0.6,"Study_Site_5"
"psy250.",8,1,1,-1,-1,-1,-1,NA,"",1,1,1,NA,NA,NA,100,NA,1,1,1,1,1,"man",21,NA,NA,NA,NA,1,-1,NA,1,NA,1,"Study_Site_5"
"psy250.",6,1,1,-1,-1,-1,-1,35000,"1",1,1,1,NA,NA,NA,100,70,1,1,1,1,1,"man",NA,NA,NA,NA,35000,1,-1,10.4631033404715,1,NA,1,"Study_Site_5"
"psy250.",6,1,1,-1,-1,-1,-1,30000,"2",1,1,1,NA,NA,NA,10,2,1,1,1,1,1,"man",22,NA,NA,NA,30000,1,-1,10.3089526606443,1,NA,1,"Study_Site_5"
"psy250.",8,0,0,0,-1,-1,-1,NA,"3",1,1,1,NA,NA,NA,50,NA,1,1,1,1,1,"woman",21,NA,NA,NA,NA,0,-0.75,NA,1,NA,1,"Study_Site_5"
"psy250.",6,1,1,0,-1,-1,-1,NA,"4",1,1,1,NA,NA,NA,100,85,0,0,0,NA,1,"man",24,NA,NA,NA,NA,1,-0.75,NA,1,NA,0.25,"Study_Site_5"
"psy250.",7,1,1,-1,-1,-1,-1,209000,"4",1,1,1,NA,NA,NA,90,35,1,1,1,0,1,"man",19,NA,NA,NA,209000,1,-1,12.2500895309469,1,NA,0.8,"Study_Site_5"
"psy250.",9,1,1,-1,-1,-1,-1,0,"1",1,1,1,NA,NA,NA,100,100,1,0,1,1,0,"man",22,NA,NA,NA,0,1,-1,NA,1,NA,0.6,"Study_Site_5"
"psy250.",6,1,1,-1,-1,0,-1,NA,"4",1,1,1,NA,NA,NA,54,41,0,0,0,NA,0,"man",NA,NA,NA,NA,NA,1,-0.75,NA,1,NA,0,"Study_Site_5"
"psy250.",8,1,1,0,-1,-1,-1,50000,"6",1,1,1,NA,NA,NA,56,35,1,1,0,NA,1,"man",20,NA,NA,NA,50000,1,-0.75,10.8197782844103,1,NA,0.75,"Study_Site_5"
"psy250.",4,0,0,0,0,0,-1,69000,"5",1,1,1,NA,NA,NA,12,NA,1,1,0,NA,1,"woman",21,NA,NA,NA,69000,0,-0.25,11.1418617835794,1,NA,0.75,"Study_Site_5"
"psy250.",7,0,1,0,-1,-1,-1,NA,"4",1,1,1,NA,NA,NA,75,55,1,0,0,NA,0,"woman",21,NA,NA,NA,NA,0.5,-0.75,NA,1,NA,0.25,"Study_Site_5"
"psy250.",7,1,1,0,-1,-1,-1,135000,"6",1,1,1,NA,NA,NA,100,64,0,0,1,1,0,"man",22,NA,NA,NA,135000,1,-0.75,11.8130300574206,1,NA,0.4,"Study_Site_5"
"psy250.",5,1,1,0,0,0,-1,250000,"6",1,1,1,NA,NA,NA,70,5,0,1,1,0,0,"woman",21,NA,NA,NA,250000,1,-0.25,12.4292161968444,1,NA,0.4,"Study_Site_5"
"psy250.",4,0,0,0,0,0,-1,NA,"",1,1,1,NA,NA,NA,30,NA,1,0,1,0,1,"woman",22,NA,NA,NA,NA,0,-0.25,NA,1,NA,0.6,"Study_Site_5"
"psy250.",8,1,1,-1,-1,-1,-1,60000,"2",1,1,1,NA,NA,NA,100,34,1,1,1,1,1,"woman",23,NA,NA,NA,60000,1,-1,11.0020998412042,1,NA,1,"Study_Site_5"
"psy250.",5,1,1,0,-1,-1,-1,NA,"4",1,1,1,NA,NA,NA,40,1,1,0,0,NA,1,"man",20,NA,NA,NA,NA,1,-0.75,NA,1,NA,0.5,"Study_Site_5"
"psy250.",6,1,1,-1,-1,-1,-1,NA,"4",1,1,1,NA,NA,NA,100,NA,0,0,1,1,1,"man",23,NA,NA,NA,NA,1,-1,NA,1,NA,0.6,"Study_Site_5"
"psy250.",8,1,1,-1,-1,-1,-1,2e+05,"4",1,1,1,NA,NA,NA,91,50,1,1,1,1,1,"man",19,NA,NA,NA,2e+05,1,-1,12.2060726455302,1,NA,1,"Study_Site_5"
"psy250.",4,0,0,0,0,0,-1,NA,"6",1,1,1,NA,NA,NA,80,38,1,1,1,1,0,"man",20,NA,NA,NA,NA,0,-0.25,NA,1,NA,0.8,"Study_Site_5"
"psy250.",7,1,1,0,-1,-1,-1,NA,"",1,1,1,NA,NA,NA,100,30,0,1,1,1,1,"man",20,NA,NA,NA,NA,1,-0.75,NA,1,NA,0.8,"Study_Site_5"
"psy250.",8,1,1,0,-1,-1,-1,45000,"3",1,1,1,NA,NA,NA,100,20,0,1,1,1,0,"woman",23,NA,NA,NA,45000,1,-0.75,10.7144177687525,1,NA,0.6,"Study_Site_5"
"psy250.",4,1,0,0,0,0,-1,NA,"5",1,0,1,NA,NA,NA,40,1,0,0,1,0,1,"man",21,NA,NA,NA,NA,0.5,-0.25,NA,0.666666666666667,NA,0.4,"Study_Site_5"
"psy250.",3,1,1,-1,-1,-1,-1,56000,"6",1,1,1,NA,NA,NA,100,37,0,1,1,1,1,"man",19,NA,NA,NA,56000,1,-1,10.9331069697173,1,NA,0.8,"Study_Site_5"
"psy250.",7,1,0,0,0,-1,-1,0,"5",1,0,1,NA,NA,NA,90,15,0,1,0,NA,0,"woman",22,NA,NA,NA,0,0.5,-0.5,NA,0.666666666666667,NA,0.25,"Study_Site_5"
"psy250.",7,1,1,-1,-1,-1,-1,0,"1",1,1,1,NA,NA,NA,84,50,1,1,0,NA,1,"woman",20,NA,NA,NA,0,1,-1,NA,1,NA,0.75,"Study_Site_5"
"psy250.",8,1,1,-1,-1,-1,-1,110000,"4",1,1,1,NA,NA,NA,93,69,1,0,1,1,1,"man",21,NA,NA,NA,110000,1,-1,11.6082356447746,1,NA,0.8,"Study_Site_5"
"psy250.",5,1,1,0,-1,-1,0,45000,"6",1,1,1,NA,NA,NA,71,31,0,1,1,1,0,"woman",20,NA,NA,NA,45000,1,-0.5,10.7144177687525,1,NA,0.6,"Study_Site_5"
"psy250.",4,0,0,0,-1,-1,-1,20000,"3",1,0,1,NA,NA,NA,9,NA,0,1,1,0,1,"man",24,NA,NA,NA,20000,0,-0.75,9.90348755253613,0.666666666666667,NA,0.6,"Study_Site_5"
"psy250.",8,1,1,-1,-1,-1,-1,150000,"4",1,1,1,NA,NA,NA,100,86,1,1,1,1,0,"man",21,NA,NA,NA,150000,1,-1,11.9183905730784,1,NA,0.8,"Study_Site_5"
"psy250.",7,1,1,-1,-1,-1,-1,90000,"6",1,1,1,NA,NA,NA,100,50,1,0,0,NA,0,"woman",22,NA,NA,NA,90000,1,-1,11.4075649493124,1,NA,0.25,"Study_Site_5"
"psy250.",8,1,1,-1,-1,-1,-1,110000,"4",1,1,1,NA,NA,NA,93,71,1,0,1,1,1,"man",21,NA,NA,NA,110000,1,-1,11.6082356447746,1,NA,0.8,"Study_Site_5"
"psy250.",9,1,1,-1,-1,-1,-1,80000,"4",1,1,1,NA,NA,NA,100,53,1,1,1,1,1,"man",23,NA,NA,NA,80000,1,-1,11.289781913656,1,NA,1,"Study_Site_5"
"psy250.",6,1,0,0,0,0,0,25000,"1",1,1,1,NA,NA,NA,4,6,0,1,1,1,1,"man",22,NA,NA,NA,25000,0.5,0,10.1266311038503,1,NA,0.8,"Study_Site_5"
"psy250.",6,0,0,0,-1,-1,-1,2000,"6",1,1,1,NA,NA,NA,1,NA,1,1,1,1,1,"man",23,NA,NA,NA,2000,0,-0.75,7.60090245954208,1,NA,1,"Study_Site_5"
"psy250.",7,1,1,0,-1,0,-1,2001,"6",1,1,1,NA,NA,NA,90,30,0,0,1,0,1,"man",20,NA,NA,NA,2001,1,-0.5,7.60140233458373,1,NA,0.4,"Study_Site_5"
"psy250.",8,1,1,0,-1,-1,0,NA,"4",1,1,1,NA,NA,NA,50,30,1,0,0,NA,0,"man",20,NA,NA,NA,NA,1,-0.5,NA,1,NA,0.25,"Study_Site_5"
"psy250.",6,1,1,0,0,-1,0,150000,"5",1,1,1,NA,NA,NA,80,18,0,1,0,NA,1,"man",19,NA,NA,NA,150000,1,-0.25,11.9183905730784,1,NA,0.5,"Study_Site_5"
"psy250.",7,1,1,0,0,-1,-1,NA,"4",1,1,1,NA,NA,NA,95,60,1,1,1,1,0,"man",21,NA,NA,NA,NA,1,-0.5,NA,1,NA,0.8,"Study_Site_5"
"psy250.",7,1,1,0,-1,-1,-1,135000,"4",1,1,1,NA,NA,NA,100,0,1,1,1,0,1,"man",22,NA,NA,NA,135000,1,-0.75,11.8130300574206,1,NA,0.8,"Study_Site_5"
"psy250.",5,0,0,0,-1,-1,-1,NA,"5",1,1,1,NA,NA,NA,61,20,1,1,1,0,1,"man",22,NA,NA,NA,NA,0,-0.75,NA,1,NA,0.8,"Study_Site_5"
"psy250.",5,0,0,-1,-1,-1,-1,18300,"2",1,1,1,NA,NA,NA,100,NA,1,1,1,1,1,"woman",22,NA,NA,NA,18300,0,-1,9.81465633882951,1,NA,1,"Study_Site_5"
"psy250.",7,1,0,0,-1,-1,-1,NA,"",1,1,1,NA,NA,NA,100,10,1,1,0,NA,1,"woman",NA,NA,NA,NA,NA,0.5,-0.75,NA,1,NA,0.75,"Study_Site_5"
"psy250.",8,1,1,0,-1,-1,-1,NA,"5",1,1,1,NA,NA,NA,67,48,1,1,1,1,0,"man",21,NA,NA,NA,NA,1,-0.75,NA,1,NA,0.8,"Study_Site_5"
"psy250.",7,0,0,0,-1,-1,-1,NA,"4",1,1,1,NA,NA,NA,60,20,1,0,1,0,1,"woman",20,NA,NA,NA,NA,0,-0.75,NA,1,NA,0.6,"Study_Site_5"
"psy250.",8,1,1,-1,-1,-1,-1,10001,"7",1,1,1,NA,NA,NA,90,52,0,0,0,NA,0,"woman",NA,NA,NA,NA,10001,1,-1,9.21044036697652,1,NA,0,"Study_Site_5"
"psy250.",7,1,1,-1,0,-1,-1,NA,"",1,1,1,NA,NA,NA,100,61,1,1,0,NA,1,"man",21,NA,NA,NA,NA,1,-0.75,NA,1,NA,0.75,"Study_Site_5"
"psy250.",1,0,0,0,0,-1,0,30000,"4",1,1,1,NA,NA,NA,34,10,1,1,0,NA,1,"woman",24,NA,NA,NA,30000,0,-0.25,10.3089526606443,1,NA,0.75,"Study_Site_5"
"psy250.",3,1,1,-1,-1,-1,-1,60000,"5",1,1,1,NA,NA,NA,7,0,1,0,1,1,1,"man",19,NA,NA,NA,60000,1,-1,11.0020998412042,1,NA,0.8,"Study_Site_5"
"psy250.",9,1,1,-1,-1,-1,-1,46000,"5",1,1,1,NA,NA,NA,100,80,1,1,0,NA,1,"man",NA,NA,NA,NA,46000,1,-1,10.7363966754712,1,NA,0.75,"Study_Site_5"
"psy250.",6,0,0,0,0,0,0,4000,"1",1,1,1,NA,NA,NA,42,10,1,1,1,1,1,"man",21,NA,NA,NA,4000,0,0,8.29404964010203,1,NA,1,"Study_Site_5"
"psy250.",3,0,0,0,0,-1,-1,NA,"3",1,1,1,NA,NA,NA,9,1,1,0,0,NA,1,"woman",20,NA,NA,NA,NA,0,-0.5,NA,1,NA,0.5,"Study_Site_5"
"psy250.",10,NA,1,0,-1,0,0,10,"4",1,1,0,NA,NA,NA,24,NA,0,1,0,NA,0,"woman",NA,NA,NA,NA,10,1,-0.25,2.30258509299405,0.666666666666667,NA,0.25,"Study_Site_5"
"psy250.",6,0,0,0,-1,0,0,22000,"1",1,1,1,NA,NA,NA,45,20,0,0,1,0,0,"woman",23,NA,NA,NA,22000,0,-0.25,9.99879773234045,1,NA,0.2,"Study_Site_5"
"hatton",6,1,1,0,0,0,-1,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"woman",NA,NA,NA,NA,NA,1,-0.25,NA,NA,NA,NA,"Study_Site_7"
"hatton",7,1,1,0,0,0,-1,NA,"6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"man",NA,NA,NA,NA,NA,1,-0.25,NA,NA,NA,NA,"Study_Site_7"
"hatton",3,0,1,-1,-1,0,0,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"woman",NA,NA,NA,NA,NA,0.5,-0.5,NA,NA,NA,NA,"Study_Site_7"
"hatton",8,1,1,0,-1,0,-1,NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"woman",NA,NA,NA,NA,NA,1,-0.5,NA,NA,NA,NA,"Study_Site_7"
"hatton",6,1,1,0,0,0,0,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"man",NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,"Study_Site_7"
"hatton",4,1,1,-1,0,0,-1,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"woman",NA,NA,NA,NA,NA,1,-0.5,NA,NA,NA,NA,"Study_Site_7"
"hatton",8,1,1,0,0,0,0,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"woman",NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,"Study_Site_7"
"hatton",6,1,1,0,0,0,0,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"man",NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,"Study_Site_7"
"hatton",9,1,1,0,0,0,0,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,"Study_Site_7"
"hatton",8,0,1,0,0,0,-1,0,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"woman",NA,NA,NA,NA,0,0.5,-0.25,NA,NA,NA,NA,"Study_Site_7"
"hatton",7,1,1,0,0,0,0,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"man",NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,"Study_Site_7"
"hatton",6,1,0,-1,0,0,0,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"woman",NA,NA,NA,NA,NA,0.5,-0.25,NA,NA,NA,NA,"Study_Site_7"
"hatton",9,1,1,0,0,0,0,NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"man",NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,"Study_Site_7"
"hatton",5,1,0,-1,-1,0,0,NA,"6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"woman",NA,NA,NA,NA,NA,0.5,-0.5,NA,NA,NA,NA,"Study_Site_7"
"hatton",2,0,0,-1,-1,0,0,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"man",NA,NA,NA,NA,NA,0,-0.5,NA,NA,NA,NA,"Study_Site_7"
"hatton",5,1,1,-1,-1,0,-1,NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"woman",NA,NA,NA,NA,NA,1,-0.75,NA,NA,NA,NA,"Study_Site_7"
"hatton",4,1,0,0,0,0,0,35000,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"man",NA,NA,NA,NA,35000,0.5,0,10.4631033404715,NA,NA,NA,"Study_Site_7"
"hatton",5,0,0,-1,-1,0,-1,27000,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"man",NA,NA,NA,NA,27000,0,-0.75,10.2035921449865,NA,NA,NA,"Study_Site_7"
"hatton",9,1,1,0,0,0,0,32000,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"man",NA,NA,NA,NA,32000,1,0,10.3734911817819,NA,NA,NA,"Study_Site_7"
"hatton",7,1,1,0,0,0,0,36000,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"man",NA,NA,NA,NA,36000,1,0,10.4912742174382,NA,NA,NA,"Study_Site_7"
"hatton",3,0,0,-1,-1,-1,0,75000,"6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"man",NA,NA,NA,NA,75000,0,-0.75,11.2252433925184,NA,NA,NA,"Study_Site_7"
"hatton",8,0,0,0,0,0,-1,40000,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"woman",NA,NA,NA,NA,40000,0,-0.25,10.5966347330961,NA,NA,NA,"Study_Site_7"
"hatton",6,0,0,-1,-1,-1,0,65000,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"man",NA,NA,NA,NA,65000,0,-0.75,11.0821425488778,NA,NA,NA,"Study_Site_7"
"hatton",7,1,1,0,0,0,0,1e+05,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"man",NA,NA,NA,NA,1e+05,1,0,11.5129254649702,NA,NA,NA,"Study_Site_7"
"hatton",7,1,1,-1,0,0,0,40000,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"woman",NA,NA,NA,NA,40000,1,-0.25,10.5966347330961,NA,NA,NA,"Study_Site_7"
"hatton",6,0,1,0,0,0,0,60000,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"man",NA,NA,NA,NA,60000,0.5,0,11.0020998412042,NA,NA,NA,"Study_Site_7"
"hatton",3,0,1,-1,-1,-1,-1,35000,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"woman",NA,NA,NA,NA,35000,0.5,-1,10.4631033404715,NA,NA,NA,"Study_Site_7"
"hatton",8,1,0,0,0,0,0,0,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"man",NA,NA,NA,NA,0,0.5,0,NA,NA,NA,NA,"Study_Site_7"
"hatton",6,1,0,-1,0,0,0,48000,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"man",NA,NA,NA,NA,48000,0.5,-0.25,10.77895628989,NA,NA,NA,"Study_Site_7"
"hatton",7,0,0,0,0,0,0,66000,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"woman",NA,NA,NA,NA,66000,0,0,11.0974100210086,NA,NA,NA,"Study_Site_7"
"hatton",6,1,0,0,0,-1,-1,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"woman",NA,NA,NA,NA,NA,0.5,-0.5,NA,NA,NA,NA,"Study_Site_7"
"hatton",5,1,0,-1,0,0,0,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"man",NA,NA,NA,NA,NA,0.5,-0.25,NA,NA,NA,NA,"Study_Site_7"
"hatton",6,1,0,0,0,-1,-1,NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"man",NA,NA,NA,NA,NA,0.5,-0.5,NA,NA,NA,NA,"Study_Site_7"
"hatton",4,1,1,-1,0,0,0,NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"woman",NA,NA,NA,NA,NA,1,-0.25,NA,NA,NA,NA,"Study_Site_7"
"hatton",5,1,1,-1,0,0,-1,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"man",NA,NA,NA,NA,NA,1,-0.5,NA,NA,NA,NA,"Study_Site_7"
"hatton",8,1,1,0,0,0,-1,NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"woman",NA,NA,NA,NA,NA,1,-0.25,NA,NA,NA,NA,"Study_Site_7"
"hatton",5,1,0,-1,-1,0,-1,NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"man",NA,NA,NA,NA,NA,0.5,-0.75,NA,NA,NA,NA,"Study_Site_7"
"hatton",4,1,0,-1,0,0,-1,NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"man",NA,NA,NA,NA,NA,0.5,-0.5,NA,NA,NA,NA,"Study_Site_7"
"hatton",6,1,1,-1,0,0,-1,NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"man",NA,NA,NA,NA,NA,1,-0.5,NA,NA,NA,NA,"Study_Site_7"
"hatton",7,1,1,-1,0,0,0,NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"man",NA,NA,NA,NA,NA,1,-0.25,NA,NA,NA,NA,"Study_Site_7"
"hatton",8,1,1,-1,0,0,0,NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"woman",NA,NA,NA,NA,NA,1,-0.25,NA,NA,NA,NA,"Study_Site_7"
"hatton",7,1,0,0,0,-1,-1,NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"woman",NA,NA,NA,NA,NA,0.5,-0.5,NA,NA,NA,NA,"Study_Site_7"
"hatton",8,1,1,-1,0,0,0,NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"man",NA,NA,NA,NA,NA,1,-0.25,NA,NA,NA,NA,"Study_Site_7"
